event_id,user_id,event_time,valid,item_id
28136,21247,2019-12-05 09:52:05,0,item_3
28137,36102,2019-12-05 09:57:13,0,item_2
28138,41230,2019-12-05 10:00:10,0,item_13
28139,11498,2019-12-05 10:03:04,0,item_11
28139,11498,2019-12-05 10:03:04,0,item_14
28139,11498,2019-12-05 10:03:04,0,item_2
28140,2969,2019-12-05 10:12:20,0,item_4
28140,2969,2019-12-05 10:12:20,0,item_5
28140,2969,2019-12-05 10:12:20,0,item_15
28141,11,2019-12-05 10:14:10,0,item_15
28142,29106,2019-12-05 10:15:05,0,item_4
28143,25817,2019-12-05 10:21:15,0,item_2
28144,5749,2019-12-05 10:25:49,0,item_7
28145,30859,2019-12-05 10:41:06,0,item_2
28146,9911,2019-12-05 10:49:42,0,item_15
28147,25333,2019-12-05 10:57:17,0,item_6
28148,42670,2019-12-05 10:57:36,0,item_2
28149,6557,2019-12-05 11:05:56,0,item_9
28150,40585,2019-12-05 11:12:58,0,item_6
28150,40585,2019-12-05 11:12:58,0,item_15
28151,25708,2019-12-05 11:13:16,0,item_2
28152,7838,2019-12-05 11:14:32,0,item_2
28153,20028,2019-12-05 11:17:48,0,item_4
28153,20028,2019-12-05 11:17:48,0,item_5
28153,20028,2019-12-05 11:17:48,0,item_9
28154,19303,2019-12-05 11:19:29,0,item_2
28155,17459,2019-12-05 11:28:02,0,item_9
28156,13249,2019-12-05 11:29:23,0,item_3
28157,4160,2019-12-05 11:37:46,0,item_9
28158,29779,2019-12-05 11:52:36,0,item_9
28159,37496,2019-12-05 12:00:13,0,item_11
28160,17999,2019-12-05 12:09:26,0,item_2
28161,5338,2019-12-05 12:13:10,0,item_3
28161,5338,2019-12-05 12:13:10,0,item_6
28162,27390,2019-12-05 12:15:08,0,item_6
28163,22880,2019-12-05 12:16:09,0,item_9
28164,42462,2019-12-05 12:19:31,0,item_2
28165,8924,2019-12-05 12:23:15,0,item_9
28166,8101,2019-12-05 12:36:39,0,item_15
28167,36058,2019-12-05 13:27:08,0,item_15
28168,2459,2019-12-05 13:27:50,0,item_11
28168,2459,2019-12-05 13:27:50,0,item_15
28169,27410,2019-12-05 13:40:12,0,item_4
28170,854,2019-12-05 13:53:28,0,item_15
28171,12786,2019-12-05 13:53:45,0,item_2
28172,37044,2019-12-05 13:54:35,0,item_15
28173,3325,2019-12-05 14:00:03,0,item_9
28174,10908,2019-12-05 14:14:05,0,item_6
28175,8432,2019-12-05 14:14:44,0,item_3
28175,8432,2019-12-05 14:14:44,0,item_2
28176,42653,2019-12-05 14:21:03,0,item_11
28176,42653,2019-12-05 14:21:03,0,item_14
28176,42653,2019-12-05 14:21:03,0,item_15
28176,42653,2019-12-05 14:21:03,0,item_16
28177,17945,2019-12-05 14:29:31,0,item_2
28178,13918,2019-12-05 14:29:32,0,item_14
28179,25248,2019-12-05 14:36:20,0,item_4
28180,26301,2019-12-05 14:36:58,0,item_6
28181,21589,2019-12-05 14:44:51,0,item_2
28182,12200,2019-12-05 14:51:04,0,item_9
28183,33379,2019-12-05 14:51:58,0,item_2
28184,4512,2019-12-05 14:51:59,0,item_4
28184,4512,2019-12-05 14:51:59,0,item_9
28185,17257,2019-12-05 14:59:19,0,item_7
28186,34420,2019-12-05 14:59:43,0,item_14
28187,2122,2019-12-05 14:59:58,0,item_2
28188,28200,2019-12-05 15:01:09,0,item_11
28188,28200,2019-12-05 15:01:09,0,item_15
28189,1722,2019-12-05 15:08:59,0,item_5
28190,3524,2019-12-05 15:22:34,0,item_3
28191,10416,2019-12-05 15:45:12,0,item_9
28192,28856,2019-12-05 15:51:12,0,item_9
28193,1747,2019-12-05 15:55:28,0,item_11
28193,1747,2019-12-05 15:55:28,0,item_14
28194,22919,2019-12-05 15:56:23,0,item_9
28195,10889,2019-12-05 16:07:02,0,item_4
28196,5062,2019-12-05 16:20:19,0,item_11
28196,5062,2019-12-05 16:20:19,0,item_14
28196,5062,2019-12-05 16:20:19,0,item_15
28196,5062,2019-12-05 16:20:19,0,item_2
28197,11019,2019-12-05 16:26:31,0,item_9
28198,8436,2019-12-05 16:27:14,0,item_6
28199,17128,2019-12-05 16:28:58,0,item_5
28200,2527,2019-12-05 16:35:53,0,item_9
28201,28831,2019-12-05 16:45:20,0,item_2
28202,41863,2019-12-05 16:53:14,0,item_2
28203,511,2019-12-05 17:04:29,0,item_9
28204,20927,2019-12-05 17:08:41,0,item_9
28205,13421,2019-12-05 17:08:44,0,item_13
28206,12457,2019-12-05 17:35:01,0,item_4
28207,42591,2019-12-05 17:45:08,0,item_15
28208,38385,2019-12-05 17:50:51,0,item_9
28209,3302,2019-12-05 17:53:10,0,item_9
28210,13876,2019-12-05 18:09:26,0,item_14
28210,13876,2019-12-05 18:09:26,0,item_16
28211,25343,2019-12-05 18:14:32,0,item_13
28212,14846,2019-12-05 18:27:28,0,item_3
28212,14846,2019-12-05 18:27:28,0,item_6
28213,34295,2019-12-05 18:32:28,0,item_2
28214,10926,2019-12-05 18:40:14,0,item_9
28215,13196,2019-12-05 18:50:42,0,item_9
28216,13949,2019-12-05 18:59:57,0,item_9
28217,34283,2019-12-05 19:06:50,0,item_12
28218,18871,2019-12-05 19:25:39,0,item_16
28219,21051,2019-12-05 19:44:06,0,item_10
28220,29439,2019-12-05 20:01:05,0,item_11
28221,17402,2019-12-05 20:07:44,0,item_5
28221,17402,2019-12-05 20:07:44,0,item_6
28222,4955,2019-12-05 20:17:31,0,item_4
28222,4955,2019-12-05 20:17:31,0,item_2
28223,31376,2019-12-05 21:18:23,0,item_2
28224,22272,2019-12-05 22:46:02,0,item_13
28225,9681,2019-12-05 23:11:32,0,item_9
28226,33511,2019-12-05 23:36:29,0,item_13
28227,26579,2019-12-06 01:02:45,0,item_2
28228,42742,2019-12-06 01:02:59,0,item_2
28229,969,2019-12-06 01:03:06,0,item_2
28230,40406,2019-12-06 01:03:06,0,item_2
28231,10423,2019-12-06 01:03:08,0,item_2
28232,42393,2019-12-06 01:03:08,0,item_2
28233,35923,2019-12-06 01:03:16,0,item_2
28234,2905,2019-12-06 01:03:25,0,item_2
28235,24873,2019-12-06 01:03:33,0,item_2
28236,22720,2019-12-06 01:03:35,0,item_2
28237,20445,2019-12-06 01:08:02,0,item_2
28238,42717,2019-12-06 01:08:02,0,item_2
28239,19539,2019-12-06 06:27:35,0,item_5
28240,15676,2019-12-06 07:13:11,0,item_11
28241,13751,2019-12-06 08:08:28,0,item_2
28242,29902,2019-12-06 08:34:02,0,item_1
28243,3694,2019-12-06 08:57:28,0,item_9
28244,37600,2019-12-06 08:59:23,0,item_15
28244,37600,2019-12-06 08:59:23,0,item_2
28245,21715,2019-12-06 09:07:17,0,item_3
28246,29579,2019-12-06 09:17:17,0,item_5
28246,29579,2019-12-06 09:17:17,0,item_9
28247,15332,2019-12-06 09:19:54,0,item_5
28248,4112,2019-12-06 09:27:14,0,item_4
28248,4112,2019-12-06 09:27:14,0,item_5
28249,5990,2019-12-06 09:38:00,0,item_9
28250,7605,2019-12-06 09:38:48,0,item_15
28251,9490,2019-12-06 09:38:49,0,item_13
28252,39953,2019-12-06 09:39:01,0,item_6
28252,39953,2019-12-06 09:39:01,0,item_15
28253,11314,2019-12-06 09:39:36,0,item_9
28254,2327,2019-12-06 09:40:51,0,item_3
28255,20187,2019-12-06 09:40:58,0,item_1
28256,41352,2019-12-06 09:41:07,0,item_5
28257,15033,2019-12-06 09:44:40,0,item_9
28258,31961,2019-12-06 09:48:40,0,item_2
28259,34722,2019-12-06 09:58:57,0,item_6
28260,38416,2019-12-06 10:03:10,0,item_2
28261,23377,2019-12-06 10:09:18,0,item_15
28262,27719,2019-12-06 10:11:37,0,item_15
28263,5065,2019-12-06 10:16:15,0,item_9
28264,18241,2019-12-06 10:23:15,0,item_9
28265,4247,2019-12-06 10:24:45,0,item_4
28266,28291,2019-12-06 10:24:59,0,item_13
28267,1897,2019-12-06 10:27:04,0,item_15
28268,29094,2019-12-06 10:33:47,0,item_14
28269,7672,2019-12-06 10:50:41,0,item_3
28270,23358,2019-12-06 10:50:55,0,item_1
28271,35410,2019-12-06 11:02:48,0,item_5
28272,36384,2019-12-06 11:03:11,0,item_14
28273,31228,2019-12-06 11:03:58,0,item_11
28273,31228,2019-12-06 11:03:58,0,item_13
28274,33350,2019-12-06 11:05:06,0,item_11
28274,33350,2019-12-06 11:05:06,0,item_15
28275,1710,2019-12-06 11:10:33,0,item_3
28276,9837,2019-12-06 11:12:44,0,item_9
28277,568,2019-12-06 11:23:27,0,item_4
28278,38294,2019-12-06 11:25:33,0,item_13
28279,17115,2019-12-06 11:29:57,0,item_1
28280,13534,2019-12-06 11:34:30,0,item_2
28281,27529,2019-12-06 11:41:29,0,item_13
28281,27529,2019-12-06 11:41:29,0,item_15
28282,17367,2019-12-06 11:44:09,0,item_1
28282,17367,2019-12-06 11:44:09,0,item_11
28283,42750,2019-12-06 11:44:26,0,item_2
28284,6502,2019-12-06 11:45:17,0,item_9
28285,365,2019-12-06 11:47:13,0,item_15
28286,19088,2019-12-06 11:49:56,0,item_6
28287,18844,2019-12-06 11:53:56,0,item_2
28288,33897,2019-12-06 12:05:15,0,item_15
28289,27961,2019-12-06 12:06:09,0,item_13
28290,16287,2019-12-06 12:08:49,0,item_1
28290,16287,2019-12-06 12:08:49,0,item_2
28291,7258,2019-12-06 12:11:52,0,item_9
28292,39348,2019-12-06 12:13:01,0,item_1
28293,36782,2019-12-06 12:17:31,0,item_4
28293,36782,2019-12-06 12:17:31,0,item_9
28294,31992,2019-12-06 12:31:51,0,item_13
28295,1388,2019-12-06 12:44:12,0,item_9
28296,19073,2019-12-06 13:00:10,0,item_4
28296,19073,2019-12-06 13:00:10,0,item_5
28297,37030,2019-12-06 13:03:35,0,item_15
28298,15311,2019-12-06 13:06:06,0,item_4
28298,15311,2019-12-06 13:06:06,0,item_5
28299,24635,2019-12-06 13:09:10,0,item_1
28300,1242,2019-12-06 13:20:17,0,item_2
28301,28888,2019-12-06 13:25:31,0,item_9
28302,5769,2019-12-06 13:36:38,0,item_2
28303,15401,2019-12-06 13:38:11,0,item_9
28304,23685,2019-12-06 13:40:16,0,item_15
28305,42249,2019-12-06 13:45:00,0,item_14
28306,20832,2019-12-06 13:50:57,0,item_2
28307,11701,2019-12-06 13:55:29,0,item_13
28308,30877,2019-12-06 14:01:04,0,item_5
28309,33597,2019-12-06 14:08:04,0,item_2
28310,27089,2019-12-06 14:14:56,0,item_6
28311,2313,2019-12-06 14:17:59,0,item_9
28312,41854,2019-12-06 14:43:53,0,item_6
28313,7542,2019-12-06 14:54:49,0,item_2
28314,2312,2019-12-06 15:28:54,0,item_9
28315,23525,2019-12-06 15:42:39,0,item_15
28316,7086,2019-12-06 15:52:12,0,item_5
28317,26635,2019-12-06 16:21:56,0,item_14
28318,18211,2019-12-06 16:21:58,0,item_2
28319,39003,2019-12-06 16:40:21,0,item_11
28319,39003,2019-12-06 16:40:21,0,item_15
28320,5940,2019-12-06 16:51:43,0,item_15
28321,4570,2019-12-06 17:54:54,0,item_6
28322,41655,2019-12-06 19:36:51,0,item_9
28323,15078,2019-12-06 22:04:09,0,item_9
28324,4029,2019-12-07 01:09:01,0,item_2
28325,26635,2019-12-07 01:09:02,0,item_2
28326,42634,2019-12-07 01:09:06,0,item_2
28327,12551,2019-12-07 01:09:11,0,item_2
28328,38056,2019-12-07 01:09:13,0,item_2
28329,9194,2019-12-07 01:09:16,0,item_2
28330,23385,2019-12-07 01:09:19,0,item_2
28331,20414,2019-12-07 01:09:26,0,item_2
28332,42723,2019-12-07 01:09:33,0,item_2
28333,8536,2019-12-07 01:09:39,0,item_2
28334,58,2019-12-07 01:14:30,0,item_2
28335,3083,2019-12-07 08:15:47,0,item_9
28336,39967,2019-12-07 09:47:18,0,item_4
28337,6095,2019-12-07 10:24:41,0,item_15
28338,20857,2019-12-07 10:24:49,0,item_2
28339,3645,2019-12-07 11:13:08,0,item_9
28340,8682,2019-12-07 12:50:00,0,item_9
28341,42675,2019-12-07 12:54:49,0,item_2
28342,42484,2019-12-07 13:02:19,0,item_2
28343,22463,2019-12-07 13:40:01,0,item_2
28344,9068,2019-12-07 13:52:42,0,item_9
28345,6180,2019-12-07 14:11:27,0,item_2
28346,36149,2019-12-07 14:19:55,0,item_6
28347,6299,2019-12-07 15:02:48,0,item_9
28348,13615,2019-12-07 15:32:18,0,item_12
28348,13615,2019-12-07 15:32:18,0,item_2
28349,7749,2019-12-07 15:37:30,0,item_9
28350,20238,2019-12-07 17:33:30,0,item_9
28351,11982,2019-12-07 18:32:57,0,item_5
28352,31104,2019-12-07 20:33:31,0,item_9
28353,32225,2019-12-07 20:36:49,0,item_3
28353,32225,2019-12-07 20:36:49,0,item_8
28354,17128,2019-12-08 09:36:52,0,item_5
28355,42153,2019-12-08 10:12:40,0,item_15
28356,36565,2019-12-08 10:27:53,0,item_11
28357,5856,2019-12-08 10:54:49,0,item_9
28358,8978,2019-12-08 11:17:34,0,item_3
28359,11577,2019-12-08 11:24:16,0,item_2
28360,22151,2019-12-08 11:28:21,0,item_6
28361,27771,2019-12-08 11:33:48,0,item_9
28362,2107,2019-12-08 12:42:53,0,item_2
28363,17948,2019-12-08 12:46:04,0,item_3
28364,20441,2019-12-08 13:09:12,0,item_6
28365,13836,2019-12-08 13:26:59,0,item_13
28366,13781,2019-12-08 14:34:27,0,item_9
28367,18889,2019-12-08 14:35:15,0,item_9
28368,9563,2019-12-08 15:12:05,0,item_15
28369,4531,2019-12-08 16:32:03,0,item_9
28370,27453,2019-12-08 17:01:10,0,item_13
28371,30571,2019-12-08 19:23:26,0,item_15
28372,14789,2019-12-08 19:24:42,0,item_1
28373,3006,2019-12-08 20:36:05,0,item_15
28374,42403,2019-12-09 08:10:43,0,item_9
28375,13096,2019-12-09 08:33:07,0,item_1
28376,23918,2019-12-09 08:35:30,0,item_9
28377,17124,2019-12-09 08:51:12,0,item_15
28378,26042,2019-12-09 09:02:06,0,item_10
28379,41657,2019-12-09 09:14:21,0,item_5
28380,6783,2019-12-09 09:23:19,0,item_9
28381,33652,2019-12-09 09:25:14,0,item_9
28382,3227,2019-12-09 09:29:53,0,item_4
28383,14603,2019-12-09 09:30:15,0,item_6
28384,15773,2019-12-09 09:37:03,0,item_1
28384,15773,2019-12-09 09:37:03,0,item_15
28385,36499,2019-12-09 09:39:28,0,item_15
28386,31185,2019-12-09 09:44:48,0,item_2
28387,3001,2019-12-09 09:50:32,0,item_2
28388,5647,2019-12-09 09:50:59,0,item_11
28388,5647,2019-12-09 09:50:59,0,item_14
28388,5647,2019-12-09 09:50:59,0,item_15
28388,5647,2019-12-09 09:50:59,0,item_2
28389,32309,2019-12-09 09:52:38,0,item_2
28390,19989,2019-12-09 09:54:58,0,item_2
28391,436,2019-12-09 09:55:06,0,item_9
28392,32628,2019-12-09 09:59:05,0,item_2
28393,29240,2019-12-09 10:05:36,0,item_14
28394,41227,2019-12-09 10:07:39,0,item_4
28395,3452,2019-12-09 10:13:37,0,item_9
28396,18792,2019-12-09 10:15:03,0,item_9
28397,3509,2019-12-09 10:19:23,0,item_13
28398,8859,2019-12-09 10:19:47,0,item_9
28399,37165,2019-12-09 10:24:11,0,item_11
28400,42729,2019-12-09 10:24:38,0,item_2
28401,20456,2019-12-09 10:25:35,0,item_14
28402,1930,2019-12-09 10:26:28,0,item_14
28403,5312,2019-12-09 10:48:53,0,item_1
28403,5312,2019-12-09 10:48:53,0,item_11
28403,5312,2019-12-09 10:48:53,0,item_13
28404,37342,2019-12-09 10:56:29,0,item_15
28404,37342,2019-12-09 10:56:29,0,item_2
28405,20906,2019-12-09 10:57:32,0,item_11
28405,20906,2019-12-09 10:57:32,0,item_2
28406,16178,2019-12-09 10:58:04,0,item_8
28407,32936,2019-12-09 10:59:23,0,item_9
28408,42355,2019-12-09 11:02:03,0,item_2
28409,26845,2019-12-09 11:06:15,0,item_5
28410,9028,2019-12-09 11:16:10,0,item_2
28411,3928,2019-12-09 11:18:56,0,item_9
28412,2448,2019-12-09 11:24:55,0,item_10
28413,25563,2019-12-09 11:25:36,0,item_6
28414,42289,2019-12-09 11:27:37,0,item_11
28414,42289,2019-12-09 11:27:37,0,item_14
28414,42289,2019-12-09 11:27:37,0,item_15
28415,29903,2019-12-09 11:35:55,0,item_1
28415,29903,2019-12-09 11:35:55,0,item_15
28416,30724,2019-12-09 11:37:17,0,item_8
28417,21186,2019-12-09 11:37:59,0,item_9
28418,11623,2019-12-09 11:39:43,0,item_9
28419,32904,2019-12-09 11:39:56,0,item_2
28420,42703,2019-12-09 11:40:33,0,item_2
28421,29590,2019-12-09 11:42:10,0,item_6
28422,5896,2019-12-09 11:44:32,0,item_9
28423,13386,2019-12-09 11:54:36,0,item_9
28424,7400,2019-12-09 11:55:39,0,item_15
28425,32815,2019-12-09 11:56:18,0,item_9
28426,42660,2019-12-09 11:57:14,0,item_2
28427,26729,2019-12-09 12:07:36,0,item_2
28428,22782,2019-12-09 12:09:06,0,item_9
28429,11405,2019-12-09 12:13:48,0,item_2
28430,11288,2019-12-09 12:14:31,0,item_15
28431,13784,2019-12-09 12:15:08,0,item_15
28432,18966,2019-12-09 12:15:14,0,item_12
28433,11372,2019-12-09 12:25:14,0,item_6
28434,17725,2019-12-09 12:36:54,0,item_7
28435,37020,2019-12-09 12:43:08,0,item_2
28436,40757,2019-12-09 12:59:13,0,item_1
28436,40757,2019-12-09 12:59:13,0,item_15
28437,18694,2019-12-09 13:02:50,0,item_13
28438,19368,2019-12-09 13:05:11,0,item_2
28439,21827,2019-12-09 13:13:33,0,item_9
28440,25516,2019-12-09 13:13:35,0,item_2
28441,42739,2019-12-09 13:13:40,0,item_2
28442,27442,2019-12-09 13:14:13,0,item_3
28443,42597,2019-12-09 13:15:06,0,item_9
28444,34393,2019-12-09 13:17:10,0,item_6
28445,30043,2019-12-09 13:22:40,0,item_6
28446,38367,2019-12-09 13:29:23,0,item_15
28447,20457,2019-12-09 13:39:27,0,item_6
28448,1835,2019-12-09 13:49:02,0,item_9
28449,6682,2019-12-09 13:50:59,0,item_9
28450,33957,2019-12-09 13:56:57,0,item_9
28451,29464,2019-12-09 13:57:34,0,item_2
28452,14076,2019-12-09 13:58:55,0,item_16
28453,27308,2019-12-09 14:07:57,0,item_15
28454,16491,2019-12-09 14:11:55,0,item_14
28455,2991,2019-12-09 14:25:24,0,item_3
28456,11054,2019-12-09 14:25:53,0,item_15
28457,26106,2019-12-09 14:34:48,0,item_1
28458,26328,2019-12-09 14:36:44,0,item_3
28459,20058,2019-12-09 14:38:14,0,item_4
28460,22121,2019-12-09 14:43:30,0,item_9
28461,19647,2019-12-09 14:43:33,0,item_9
28462,27379,2019-12-09 14:45:23,0,item_2
28463,8911,2019-12-09 14:56:50,0,item_5
28464,3263,2019-12-09 14:58:23,0,item_9
28465,25713,2019-12-09 15:04:38,0,item_15
28466,36009,2019-12-09 15:12:56,0,item_6
28467,26357,2019-12-09 15:25:42,0,item_2
28468,20535,2019-12-09 15:29:48,0,item_8
28469,1821,2019-12-09 15:29:52,0,item_9
28470,10416,2019-12-09 15:35:54,0,item_13
28471,15135,2019-12-09 15:39:06,0,item_15
28471,15135,2019-12-09 15:39:06,0,item_2
28472,19517,2019-12-09 15:42:34,0,item_3
28472,19517,2019-12-09 15:42:34,0,item_5
28473,11772,2019-12-09 15:50:27,0,item_6
28474,9311,2019-12-09 16:02:19,0,item_15
28474,9311,2019-12-09 16:02:19,0,item_16
28475,13293,2019-12-09 16:09:11,0,item_9
28476,3804,2019-12-09 16:12:57,0,item_9
28477,42360,2019-12-09 16:30:18,0,item_9
28478,14385,2019-12-09 16:34:20,0,item_4
28478,14385,2019-12-09 16:34:20,0,item_6
28479,30182,2019-12-09 16:53:05,0,item_9
28480,1169,2019-12-09 16:59:16,0,item_9
28481,5921,2019-12-09 17:13:09,0,item_2
28482,35048,2019-12-09 17:13:58,0,item_14
28483,20826,2019-12-09 17:14:25,0,item_5
28484,42526,2019-12-09 17:15:15,0,item_15
28485,12830,2019-12-09 17:27:10,0,item_4
28486,33285,2019-12-09 18:23:14,0,item_9
28487,29612,2019-12-09 18:25:03,0,item_11
28487,29612,2019-12-09 18:25:03,0,item_13
28488,26994,2019-12-09 18:30:56,0,item_1
28488,26994,2019-12-09 18:30:56,0,item_14
28489,9022,2019-12-09 19:45:26,0,item_5
28490,32669,2019-12-09 20:14:43,0,item_9
28491,3878,2019-12-09 20:59:50,0,item_5
28492,18687,2019-12-09 23:48:50,0,item_13
28493,3584,2019-12-10 01:26:14,0,item_2
28494,7755,2019-12-10 01:26:14,0,item_2
28495,11610,2019-12-10 01:26:25,0,item_2
28496,16228,2019-12-10 01:26:39,0,item_2
28497,689,2019-12-10 01:26:40,0,item_2
28498,26964,2019-12-10 01:26:51,0,item_2
28499,37139,2019-12-10 01:26:52,0,item_2
28500,37991,2019-12-10 01:26:55,0,item_2
28501,16901,2019-12-10 01:26:55,0,item_2
28502,17111,2019-12-10 01:26:56,0,item_2
28503,41932,2019-12-10 01:27:03,0,item_2
28504,39376,2019-12-10 01:27:04,0,item_2
28505,23274,2019-12-10 01:27:06,0,item_2
28506,42758,2019-12-10 01:27:06,0,item_2
28507,24414,2019-12-10 01:27:15,0,item_2
28508,602,2019-12-10 01:27:40,0,item_2
28509,42755,2019-12-10 01:27:40,0,item_2
28510,18064,2019-12-10 01:27:40,0,item_2
28511,12611,2019-12-10 01:27:40,0,item_2
28512,5177,2019-12-10 01:27:41,0,item_2
28513,7023,2019-12-10 01:27:44,0,item_2
28514,12929,2019-12-10 01:28:35,0,item_9
28515,35608,2019-12-10 01:31:46,0,item_2
28516,15083,2019-12-10 07:26:37,0,item_6
28517,30886,2019-12-10 07:41:47,0,item_2
28518,35793,2019-12-10 08:32:39,0,item_2
28519,8939,2019-12-10 08:54:22,0,item_9
28520,659,2019-12-10 09:09:46,0,item_15
28521,2841,2019-12-10 09:12:27,0,item_12
28522,21970,2019-12-10 09:13:01,0,item_4
28523,10287,2019-12-10 09:25:10,0,item_9
28524,29781,2019-12-10 09:25:43,0,item_5
28525,29247,2019-12-10 09:27:28,0,item_2
28526,27950,2019-12-10 09:40:15,0,item_9
28527,15219,2019-12-10 09:43:33,0,item_15
28528,6811,2019-12-10 09:43:59,0,item_15
28529,21001,2019-12-10 09:44:02,0,item_7
28530,20677,2019-12-10 09:48:03,0,item_9
28531,26085,2019-12-10 09:49:39,0,item_6
28532,23597,2019-12-10 09:50:06,0,item_13
28532,23597,2019-12-10 09:50:06,0,item_15
28532,23597,2019-12-10 09:50:06,0,item_16
28533,25644,2019-12-10 09:50:46,0,item_6
28534,33038,2019-12-10 09:59:53,0,item_9
28535,40298,2019-12-10 10:08:46,0,item_13
28536,21505,2019-12-10 10:40:46,0,item_9
28537,3890,2019-12-10 10:40:59,0,item_14
28538,23167,2019-12-10 10:43:18,0,item_6
28539,1149,2019-12-10 10:50:48,0,item_2
28540,41663,2019-12-10 10:56:54,0,item_13
28541,15472,2019-12-10 10:58:33,0,item_16
28542,34751,2019-12-10 11:01:16,0,item_4
28542,34751,2019-12-10 11:01:16,0,item_14
28543,32537,2019-12-10 11:02:21,0,item_11
28544,29784,2019-12-10 11:06:52,0,item_9
28545,627,2019-12-10 11:08:13,0,item_8
28546,17649,2019-12-10 11:26:56,0,item_9
28547,21430,2019-12-10 11:59:03,0,item_2
28548,14478,2019-12-10 12:03:01,0,item_6
28549,12263,2019-12-10 12:04:08,0,item_1
28550,18783,2019-12-10 12:24:54,0,item_1
28551,3749,2019-12-10 12:30:58,0,item_5
28552,36980,2019-12-10 12:58:10,0,item_8
28553,23794,2019-12-10 13:00:16,0,item_2
28554,21809,2019-12-10 13:09:37,0,item_8
28555,26044,2019-12-10 13:10:52,0,item_12
28556,21727,2019-12-10 13:11:06,0,item_15
28556,21727,2019-12-10 13:11:06,0,item_16
28557,523,2019-12-10 13:11:54,0,item_7
28557,523,2019-12-10 13:11:54,0,item_9
28558,23748,2019-12-10 13:13:18,0,item_11
28559,3487,2019-12-10 13:14:56,0,item_15
28560,15475,2019-12-10 13:17:27,0,item_2
28561,33995,2019-12-10 13:23:35,0,item_12
28562,1886,2019-12-10 13:23:50,0,item_4
28562,1886,2019-12-10 13:23:50,0,item_5
28563,11297,2019-12-10 13:31:42,0,item_9
28564,18111,2019-12-10 13:32:33,0,item_4
28565,13049,2019-12-10 13:43:41,0,item_15
28566,11377,2019-12-10 13:43:53,0,item_2
28567,22133,2019-12-10 13:48:37,0,item_9
28568,24075,2019-12-10 13:53:19,0,item_4
28569,20202,2019-12-10 14:03:18,0,item_2
28570,5322,2019-12-10 14:08:58,0,item_9
28571,18712,2019-12-10 14:11:53,0,item_2
28572,42765,2019-12-10 14:20:34,0,item_2
28573,1262,2019-12-10 14:22:16,0,item_5
28574,14893,2019-12-10 14:25:42,0,item_15
28575,29195,2019-12-10 14:26:58,0,item_14
28576,20633,2019-12-10 14:39:53,0,item_4
28577,34961,2019-12-10 14:42:40,0,item_5
28578,17108,2019-12-10 14:47:23,0,item_5
28579,6512,2019-12-10 15:01:20,0,item_1
28580,11581,2019-12-10 15:11:04,0,item_1
28581,8952,2019-12-10 15:18:31,0,item_9
28582,30901,2019-12-10 15:23:17,0,item_2
28583,39014,2019-12-10 15:30:17,0,item_2
28584,42597,2019-12-10 15:34:00,0,item_15
28585,17926,2019-12-10 15:58:11,0,item_13
28586,6506,2019-12-10 16:26:47,0,item_6
28587,27114,2019-12-10 16:29:39,0,item_15
28588,1992,2019-12-10 16:30:32,0,item_9
28589,31240,2019-12-10 16:41:18,0,item_9
28590,10868,2019-12-10 16:58:20,0,item_9
28591,34716,2019-12-10 17:09:49,0,item_15
28592,14309,2019-12-10 17:15:03,0,item_9
28593,41234,2019-12-10 17:42:10,0,item_5
28594,29285,2019-12-10 18:06:28,0,item_11
28595,18129,2019-12-10 18:35:51,0,item_1
28595,18129,2019-12-10 18:35:51,0,item_11
28595,18129,2019-12-10 18:35:51,0,item_14
28595,18129,2019-12-10 18:35:51,0,item_15
28596,3885,2019-12-10 18:46:26,0,item_5
28597,23292,2019-12-10 19:00:59,0,item_2
28598,14800,2019-12-10 19:35:12,0,item_6
28599,20433,2019-12-10 20:14:48,0,item_9
28600,34880,2019-12-10 20:36:30,0,item_3
28601,27967,2019-12-10 20:50:09,0,item_11
28602,14801,2019-12-11 00:46:26,0,item_2
28603,13470,2019-12-11 00:46:26,0,item_2
28604,42766,2019-12-11 00:46:34,0,item_2
28605,17851,2019-12-11 00:46:34,0,item_2
28606,42769,2019-12-11 00:46:42,0,item_2
28607,38717,2019-12-11 00:46:42,0,item_2
28608,34164,2019-12-11 00:46:42,0,item_2
28609,32414,2019-12-11 00:46:51,0,item_2
28610,30653,2019-12-11 00:47:08,0,item_2
28611,38335,2019-12-11 00:47:15,0,item_2
28612,38581,2019-12-11 00:47:22,0,item_2
28613,4801,2019-12-11 00:47:22,0,item_2
28614,32035,2019-12-11 00:51:47,0,item_2
28615,10994,2019-12-11 00:51:50,0,item_2
28616,18546,2019-12-11 01:16:42,0,item_4
28617,250,2019-12-11 01:59:14,0,item_2
28618,38740,2019-12-11 08:09:27,0,item_6
28619,31539,2019-12-11 08:18:36,0,item_11
28620,22885,2019-12-11 08:43:55,0,item_3
28621,15274,2019-12-11 08:44:24,0,item_14
28622,36331,2019-12-11 08:47:55,0,item_5
28623,25692,2019-12-11 08:48:41,0,item_4
28624,17258,2019-12-11 08:55:49,0,item_9
28625,7926,2019-12-11 08:59:33,0,item_9
28626,5085,2019-12-11 09:05:26,0,item_9
28627,6359,2019-12-11 09:05:34,0,item_7
28628,37540,2019-12-11 09:08:07,0,item_8
28629,19046,2019-12-11 09:12:49,0,item_2
