event_id,valid,item_id
29124,0,item_6
29125,0,item_9
29126,0,item_6
29127,0,item_9
29128,0,item_11
29129,0,item_15
29130,0,item_9
29131,0,item_6
29131,0,item_15
29132,0,item_6
29133,0,item_1
29134,0,item_9
29135,0,item_15
29136,0,item_2
29137,0,item_9
29138,0,item_13
29139,0,item_1
29140,0,item_5
29141,0,item_15
29142,0,item_14
29143,0,item_15
29144,0,item_15
29145,0,item_14
29146,0,item_5
29147,0,item_14
29148,0,item_15
29149,0,item_1
29149,0,item_13
29149,0,item_15
29149,0,item_2
29150,0,item_1
29151,0,item_15
29152,0,item_2
29153,0,item_3
29153,0,item_9
29154,0,item_1
29154,0,item_6
29155,0,item_1
29156,0,item_9
29157,0,item_2
29158,0,item_15
29159,0,item_14
29159,0,item_15
29160,0,item_3
29160,0,item_8
29161,0,item_9
29162,0,item_2
29163,0,item_4
29164,0,item_2
29165,0,item_2
29166,0,item_2
29167,0,item_12
29168,0,item_2
29169,0,item_6
29170,0,item_2
29171,0,item_4
29172,0,item_4
29173,0,item_1
29173,0,item_15
29174,0,item_5
29175,0,item_14
29176,0,item_4
29176,0,item_9
29177,0,item_9
29178,0,item_6
29179,0,item_8
29180,0,item_2
29181,0,item_9
29182,0,item_10
29183,0,item_9
29184,0,item_9
29185,0,item_11
29185,0,item_14
29186,0,item_11
29187,0,item_4
29188,0,item_1
29188,0,item_3
29188,0,item_15
29188,0,item_2
29189,0,item_1
29189,0,item_15
29190,0,item_2
29191,0,item_4
29191,0,item_9
29192,0,item_4
29192,0,item_5
29193,0,item_1
29194,0,item_13
29195,0,item_12
29196,0,item_9
29197,0,item_4
29197,0,item_9
29198,0,item_3
29199,0,item_9
29200,0,item_13
29201,0,item_11
29201,0,item_14
29201,0,item_15
29202,0,item_11
29203,0,item_6
29204,0,item_9
29205,0,item_15
29206,0,item_6
29207,0,item_9
29207,0,item_2
29208,0,item_2
29209,0,item_2
29210,0,item_2
29211,0,item_2
29212,0,item_2
29213,0,item_8
29214,0,item_1
29215,0,item_4
29216,0,item_15
29217,0,item_5
29218,0,item_3
29218,0,item_6
29219,0,item_2
29220,0,item_13
29221,0,item_1
29222,0,item_2
29223,0,item_9
29223,0,item_15
29224,0,item_7
29225,0,item_5
29226,0,item_4
29227,0,item_1
29227,0,item_11
29227,0,item_14
29228,0,item_5
29229,0,item_1
29230,0,item_15
29231,0,item_9
29232,0,item_15
29233,0,item_11
29233,0,item_14
29234,0,item_5
29235,0,item_2
29236,0,item_5
29236,0,item_9
29237,0,item_5
29238,0,item_4
29239,0,item_6
29240,0,item_5
29241,0,item_9
29242,0,item_5
29243,0,item_9
29244,0,item_9
29245,0,item_3
29246,0,item_1
29247,0,item_14
29248,0,item_6
29249,0,item_9
29250,0,item_2
29251,0,item_3
29252,0,item_15
29253,0,item_2
29254,0,item_4
29255,0,item_4
29256,0,item_2
29257,0,item_5
29258,0,item_2
29259,0,item_4
29259,0,item_5
29260,0,item_4
29260,0,item_5
29261,0,item_4
29262,0,item_15
29263,0,item_13
29264,0,item_4
29264,0,item_5
29265,0,item_11
29266,0,item_6
29267,0,item_12
29268,0,item_11
29269,0,item_2
29270,0,item_2
29271,0,item_6
29272,0,item_4
29273,0,item_5
29274,0,item_2
29275,0,item_6
29276,0,item_2
29277,0,item_1
29277,0,item_11
29277,0,item_14
29277,0,item_15
29277,0,item_2
29278,0,item_4
29279,0,item_11
29280,0,item_9
29281,0,item_4
29282,0,item_9
29283,0,item_4
29284,0,item_8
29285,0,item_11
29285,0,item_15
29286,0,item_3
29287,0,item_5
29288,0,item_13
29289,0,item_15
29290,0,item_9
29291,0,item_2
29292,0,item_3
29293,0,item_9
29294,0,item_15
29295,0,item_3
29295,0,item_12
29296,0,item_1
29296,0,item_15
29297,0,item_15
29298,0,item_11
29299,0,item_4
29300,0,item_9
29301,0,item_2
29302,0,item_14
29303,0,item_7
29304,0,item_15
29305,0,item_4
29305,0,item_5
29306,0,item_9
29307,0,item_11
29307,0,item_15
29308,0,item_5
29309,0,item_4
29310,0,item_11
29310,0,item_13
29310,0,item_15
29311,0,item_2
29312,0,item_13
29313,0,item_9
29314,0,item_6
29315,0,item_11
29316,0,item_8
29317,0,item_15
29318,0,item_2
29319,0,item_9
29320,0,item_2
29321,0,item_11
29322,0,item_9
29323,0,item_2
29324,0,item_12
29325,0,item_9
29326,0,item_5
29327,0,item_9
29328,0,item_16
29328,0,item_2
29329,0,item_9
29330,0,item_11
29331,0,item_3
29332,0,item_5
29333,0,item_1
29333,0,item_15
29334,0,item_5
29334,0,item_9
29335,0,item_15
29336,0,item_9
29337,0,item_3
29337,0,item_5
29337,0,item_9
29338,0,item_9
29339,0,item_6
29339,0,item_9
29340,0,item_9
29341,0,item_2
29342,0,item_13
29342,0,item_2
29343,0,item_3
29344,0,item_7
29345,0,item_13
29346,0,item_9
29347,0,item_12
29348,0,item_2
29349,0,item_2
29350,0,item_2
29351,0,item_2
29352,0,item_2
29353,0,item_2
29354,0,item_2
29355,0,item_15
29356,0,item_3
29357,0,item_2
29358,0,item_8
29359,0,item_15
29360,0,item_9
29361,0,item_3
29362,0,item_9
29363,0,item_5
29364,0,item_9
29365,0,item_3
29366,0,item_5
29367,0,item_11
29367,0,item_14
29367,0,item_2
29368,0,item_3
29369,0,item_2
29370,0,item_9
29371,0,item_11
29371,0,item_14
29371,0,item_16
29372,0,item_2
29373,0,item_2
29374,0,item_9
29375,0,item_2
29376,0,item_9
29377,0,item_6
29378,0,item_15
29379,0,item_9
29380,0,item_4
29380,0,item_5
29381,0,item_2
29382,0,item_1
29383,0,item_13
29384,0,item_2
29385,0,item_2
29386,0,item_2
29387,0,item_11
29388,0,item_8
29389,0,item_3
29389,0,item_5
29390,0,item_15
29391,0,item_6
29392,0,item_5
29393,0,item_9
29394,0,item_2
29395,0,item_12
29396,0,item_6
29397,0,item_5
29398,0,item_9
29399,0,item_6
29400,0,item_2
29401,0,item_9
29402,0,item_15
29403,0,item_2
29404,0,item_9
29405,0,item_15
29406,0,item_2
29407,0,item_14
29408,0,item_1
29408,0,item_12
29408,0,item_15
29408,0,item_2
29409,0,item_1
29409,0,item_9
29409,0,item_15
29410,0,item_4
29410,0,item_6
29411,0,item_2
29412,0,item_8
29413,0,item_2
29414,0,item_4
29415,0,item_13
29416,0,item_15
29417,0,item_9
29417,0,item_2
29418,0,item_9
29419,0,item_11
29420,0,item_9
29421,0,item_2
29422,0,item_3
29423,0,item_3
29424,0,item_6
29425,0,item_13
29426,0,item_11
29427,0,item_9
29428,0,item_15
29429,0,item_4
29429,0,item_5
29430,0,item_2
29431,0,item_2
29432,0,item_2
29433,0,item_2
29434,0,item_9
29435,0,item_15
29436,0,item_15
29437,0,item_4
29438,0,item_3
29439,0,item_9
29440,0,item_6
29441,0,item_9
29442,0,item_3
29443,0,item_2
29444,0,item_15
29445,0,item_9
29446,0,item_4
29447,0,item_1
29448,0,item_9
29449,0,item_9
29450,0,item_2
29451,0,item_2
29452,0,item_2
29453,0,item_15
29454,0,item_10
29455,0,item_5
29456,0,item_9
29457,0,item_13
29458,0,item_9
29459,0,item_15
29460,0,item_15
29461,0,item_12
29462,0,item_2
29463,0,item_9
29464,0,item_6
29465,0,item_3
29466,0,item_13
29467,0,item_4
29468,0,item_12
29469,0,item_3
29470,0,item_5
29471,0,item_7
29472,0,item_2
29473,0,item_9
29474,0,item_3
29475,0,item_5
29476,0,item_9
29477,0,item_15
29478,0,item_11
29478,0,item_14
29478,0,item_15
29478,0,item_2
29479,0,item_13
29480,0,item_15
29481,0,item_2
29482,0,item_14
29483,0,item_6
29484,0,item_11
29485,0,item_2
29486,0,item_6
29487,0,item_2
29488,0,item_13
29489,0,item_1
29489,0,item_11
29489,0,item_15
29490,0,item_11
29491,0,item_2
29492,0,item_2
29493,0,item_2
29494,0,item_2
29495,0,item_2
29496,0,item_2
29497,0,item_2
29498,0,item_2
29499,0,item_9
29500,0,item_6
29501,0,item_4
29502,0,item_2
29503,0,item_5
29504,0,item_14
29505,0,item_2
29506,0,item_11
29506,0,item_14
29506,0,item_2
29507,0,item_5
29508,0,item_2
29509,0,item_2
29510,0,item_4
29511,0,item_2
29512,0,item_6
29513,0,item_4
29514,0,item_9
29515,0,item_3
29516,0,item_4
29516,0,item_9
29517,0,item_4
29518,0,item_8
29519,0,item_15
29520,0,item_13
29521,0,item_4
29522,0,item_9
29523,0,item_15
29524,0,item_3
29524,0,item_13
29525,0,item_14
29526,0,item_4
29527,0,item_2
29528,0,item_4
29529,0,item_15
29530,0,item_4
29531,0,item_9
29532,0,item_15
29533,0,item_5
29534,0,item_15
29535,0,item_9
29536,0,item_15
29537,0,item_9
29538,0,item_2
29539,0,item_6
29540,0,item_5
29540,0,item_15
29541,0,item_2
29542,0,item_4
29543,0,item_15
29544,0,item_2
29545,0,item_2
29546,0,item_6
29547,0,item_4
29548,0,item_15
29549,0,item_9
29550,0,item_1
29551,0,item_4
29552,0,item_2
29553,0,item_2
29554,0,item_5
29554,0,item_2
29555,0,item_7
29556,0,item_15
29557,0,item_4
29558,0,item_2
29559,0,item_6
29560,0,item_1
29561,0,item_6
29562,0,item_15
29563,0,item_4
29563,0,item_5
29564,0,item_14
29565,0,item_12
29566,0,item_9
29567,0,item_4
29567,0,item_5
29568,0,item_11
29568,0,item_13
29568,0,item_16
29569,0,item_2
29570,0,item_12
29571,0,item_12
29572,0,item_15
29573,0,item_5
29574,0,item_9
29575,0,item_14
29576,0,item_9
29577,0,item_7
29578,0,item_4
29578,0,item_15
29579,0,item_15
29580,0,item_15
29581,0,item_2
29582,0,item_16
29583,0,item_7
29584,0,item_5
29585,0,item_2
29586,0,item_2
29587,0,item_2
29588,0,item_9
29589,0,item_2
29590,0,item_1
29591,0,item_4
29592,0,item_9
29593,0,item_4
29594,0,item_11
29595,0,item_6
29596,0,item_4
29597,0,item_2
29598,0,item_9
29599,0,item_15
29600,0,item_11
29601,0,item_9
29602,0,item_9
29603,0,item_13
29604,0,item_2
29605,0,item_2
29606,0,item_2
29607,0,item_2
29608,0,item_2
29609,0,item_2
29610,0,item_2
29611,0,item_2
29612,0,item_2
29613,0,item_2
29614,0,item_2
29615,0,item_2
29616,0,item_3
29617,0,item_9
29618,0,item_9
29619,0,item_5
29620,0,item_9
29621,0,item_2
29622,0,item_1
29623,0,item_9
29624,0,item_15
29625,0,item_11
29626,0,item_9
29627,0,item_6
29628,0,item_2
29629,0,item_2
29630,0,item_4
29631,0,item_5
29632,0,item_4
29633,0,item_2
29634,0,item_11
29635,0,item_9
29636,0,item_6
29637,0,item_13
29638,0,item_6
29639,0,item_6
29640,0,item_2
29641,0,item_2
29642,0,item_5
29643,0,item_9
29644,0,item_1
29645,0,item_3
29645,0,item_4
29646,0,item_4
29646,0,item_5
29646,0,item_9
29647,0,item_6
29648,0,item_5
29649,0,item_2
29650,0,item_14
29651,0,item_5
29652,0,item_2
29653,0,item_9
29654,0,item_5
29655,0,item_4
29656,0,item_4
29657,0,item_9
29658,0,item_8
29659,0,item_5
29660,0,item_5
29661,0,item_15
29662,0,item_4
29663,0,item_9
29664,0,item_6
29665,0,item_9
29666,0,item_4
29667,0,item_9
29668,0,item_4
29669,0,item_9
29670,0,item_1
29670,0,item_4
29670,0,item_5
29670,0,item_15
29671,0,item_2
29672,0,item_2
29673,0,item_15
29674,0,item_5
29675,0,item_5
29675,0,item_15
29676,0,item_9
29677,0,item_4
29678,0,item_12
29679,0,item_13
29680,0,item_8
29681,0,item_2
29682,0,item_15
29683,0,item_15
29684,0,item_4
29684,0,item_5
29685,0,item_9
29686,0,item_9
29686,0,item_15
29687,0,item_9
29688,0,item_6
29689,0,item_13
29690,0,item_6
29691,0,item_9
29692,0,item_4
29692,0,item_5
29693,0,item_11
29694,0,item_14
29694,0,item_2
29695,0,item_4
29696,0,item_9
29697,0,item_2
29698,0,item_9
29699,0,item_6
29700,0,item_12
29701,0,item_9
29702,0,item_3
29703,0,item_4
29704,0,item_11
29705,0,item_15
29706,0,item_9
29707,0,item_12
29708,0,item_13
29709,0,item_11
29710,0,item_1
29711,0,item_13
29712,0,item_5
29712,0,item_9
29713,0,item_15
29714,0,item_2
29715,0,item_11
29716,0,item_3
29717,0,item_13
29718,0,item_13
29719,0,item_9
29720,0,item_5
29721,0,item_5
29722,0,item_3
29723,0,item_1
29724,0,item_9
29725,0,item_9
29726,0,item_4
29726,0,item_2
29727,0,item_3
29728,0,item_4
29729,0,item_11
29730,0,item_2
29731,0,item_13
29732,0,item_13
29733,0,item_2
29734,0,item_2
29735,0,item_2
29736,0,item_2
29737,0,item_2
29738,0,item_2
29739,0,item_2
29740,0,item_2
29741,0,item_2
29742,0,item_2
29743,0,item_2
29744,0,item_2
29745,0,item_2
29746,0,item_2
29747,0,item_2
29748,0,item_2
29749,0,item_2
29750,0,item_2
29751,0,item_9
29752,0,item_11
29753,0,item_14
29754,0,item_11
29755,0,item_5
29756,0,item_2
29757,0,item_2
29758,0,item_5
29759,0,item_2
29760,0,item_2
29761,0,item_3
29762,0,item_9
29763,0,item_3
29764,0,item_13
29764,0,item_2
29765,0,item_14
29766,0,item_2
29767,0,item_13
29768,0,item_2
29769,0,item_2
29770,0,item_2
29771,0,item_11
29772,0,item_2
29773,0,item_9
29774,0,item_4
29774,0,item_5
29775,0,item_2
29776,0,item_4
29776,0,item_9
29777,0,item_13
29778,0,item_5
29779,0,item_6
29780,0,item_5
29781,0,item_6
29782,0,item_13
29783,0,item_3
29784,0,item_6
29785,0,item_15
29786,0,item_2
29787,0,item_11
29788,0,item_4
29789,0,item_6
29790,0,item_3
29791,0,item_9
29792,0,item_2
29793,0,item_3
29794,0,item_2
29795,0,item_9
29796,0,item_2
29797,0,item_6
29798,0,item_6
29799,0,item_11
29799,0,item_2
29800,0,item_3
29801,0,item_4
29802,0,item_15
29803,0,item_7
29804,0,item_3
29805,0,item_2
29806,0,item_2
29807,0,item_15
29808,0,item_11
29809,0,item_2
29810,0,item_9
29811,0,item_9
29812,0,item_2
29813,0,item_13
29814,0,item_13
29815,0,item_9
29816,0,item_9
29817,0,item_5
29818,0,item_2
29819,0,item_9
29820,0,item_5
29821,0,item_9
29822,0,item_9
29823,0,item_2
29824,0,item_2
29825,0,item_2
29826,0,item_15
29827,0,item_9
29828,0,item_2
29829,0,item_15
29830,0,item_11
29831,0,item_2
29832,0,item_2
29833,0,item_2
29834,0,item_9
29835,0,item_16
29836,0,item_11
29837,0,item_9
29838,0,item_15
29839,0,item_9
29840,0,item_9
29841,0,item_5
29842,0,item_13
29843,0,item_11
29844,0,item_9
29845,0,item_2
29846,0,item_15
29847,0,item_11
29848,0,item_9
29849,0,item_14
29850,0,item_9
29851,0,item_13
29852,0,item_4
29853,0,item_2
29854,0,item_3
29855,0,item_6
29856,0,item_6
29857,0,item_9
29858,0,item_1
29858,0,item_11
29859,0,item_2
29860,0,item_2
29861,0,item_2
29862,0,item_2
29863,0,item_2
29864,0,item_2
29865,0,item_2
29866,0,item_2
29867,0,item_2
29868,0,item_2
29869,0,item_2
29870,0,item_2
29871,0,item_2
29872,0,item_2
29873,0,item_2
29874,0,item_2
29875,0,item_15
29876,0,item_6
29877,0,item_9
29878,0,item_9
29879,0,item_5
29880,0,item_2
29881,0,item_11
29882,0,item_1
29883,0,item_2
29884,0,item_4
29885,0,item_11
29885,0,item_2
29886,0,item_2
29887,0,item_6
29888,0,item_9
29889,0,item_9
29890,0,item_15
29891,0,item_11
29892,0,item_11
29893,0,item_3
29894,0,item_6
29895,0,item_9
29896,0,item_6
29897,0,item_13
29898,0,item_9
29899,0,item_15
29900,0,item_2
29901,0,item_6
29902,0,item_2
29903,0,item_2
29904,0,item_13
29905,0,item_15
29906,0,item_15
29907,0,item_6
29908,0,item_1
29909,0,item_9
29910,0,item_9
29911,0,item_2
29912,0,item_6
29913,0,item_11
29914,0,item_11
29915,0,item_13
29916,0,item_15
29917,0,item_6
29918,0,item_14
29919,0,item_11
29920,0,item_2
29921,0,item_9
29922,0,item_2
29923,0,item_4
29924,0,item_6
29925,0,item_5
29926,0,item_9
29927,0,item_4
29928,0,item_14
29929,0,item_1
29929,0,item_14
29929,0,item_15
29930,0,item_15
29931,0,item_4
29932,0,item_1
29933,0,item_9
29934,0,item_13
29935,0,item_2
29936,0,item_2
29937,0,item_15
29938,0,item_2
29939,0,item_14
29940,0,item_4
29941,0,item_5
29942,0,item_5
29943,0,item_2
29944,0,item_14
29945,0,item_2
29946,0,item_11
29946,0,item_15
29946,0,item_2
29947,0,item_16
29947,0,item_2
29948,0,item_1
29949,0,item_16
29950,0,item_6
29951,0,item_13
29952,0,item_4
29953,0,item_9
29954,0,item_2
29955,0,item_5
29956,0,item_5
29957,0,item_15
29958,0,item_11
29959,0,item_3
29960,0,item_2
29961,0,item_1
29962,0,item_4
29962,0,item_5
29963,0,item_9
29964,0,item_3
29965,0,item_9
29966,0,item_7
29967,0,item_3
29968,0,item_5
29968,0,item_9
29969,0,item_14
29970,0,item_6
29971,0,item_2
29972,0,item_14
29973,0,item_15
29974,0,item_15
29975,0,item_5
29975,0,item_9
29976,0,item_5
29977,0,item_2
29978,0,item_2
29979,0,item_4
29979,0,item_5
29980,0,item_16
29981,0,item_2
29982,0,item_6
29983,0,item_4
29984,0,item_2
29985,0,item_11
29986,0,item_9
29987,0,item_15
29988,0,item_2
29989,0,item_11
29989,0,item_13
29989,0,item_2
29990,0,item_11
29991,0,item_11
29992,0,item_4
29992,0,item_5
29993,0,item_2
29994,0,item_2
29995,0,item_2
29996,0,item_6
29996,0,item_7
29997,0,item_2
29998,0,item_9
29999,0,item_13
30000,0,item_3
30000,0,item_5
30001,0,item_13
30002,0,item_13
30002,0,item_15
30003,0,item_13
30003,0,item_15
30004,0,item_9
30005,0,item_4
30006,0,item_11
30006,0,item_14
30006,0,item_2
30007,0,item_6
30008,0,item_15
30009,0,item_2
30010,0,item_9
30011,0,item_4
30011,0,item_9
30012,0,item_2
30013,0,item_2
30014,0,item_15
30015,0,item_2
30016,0,item_5
30016,0,item_9
30017,0,item_13
30018,0,item_2
30019,0,item_15
30020,0,item_13
30021,0,item_15
30022,0,item_2
30023,0,item_2
30024,0,item_2
30025,0,item_2
30026,0,item_2
30027,0,item_2
30028,0,item_2
30029,0,item_2
30030,0,item_11
30031,0,item_2
30032,0,item_2
30033,0,item_2
30034,0,item_2
30035,0,item_2
30036,0,item_2
30037,0,item_2
30038,0,item_2
30039,0,item_2
30040,0,item_4
30040,0,item_9
30041,0,item_9
30042,0,item_1
30043,0,item_10
30044,0,item_15
30045,0,item_9
30046,0,item_9
30047,0,item_2
30048,0,item_15
30049,0,item_15
30050,0,item_15
30051,0,item_13
30052,0,item_11
30052,0,item_12
30052,0,item_15
30052,0,item_16
30053,0,item_3
30054,0,item_9
30055,0,item_9
30056,0,item_9
30057,0,item_9
30058,0,item_9
30059,0,item_9
30060,0,item_15
30061,0,item_9
30062,0,item_9
30063,0,item_9
30064,0,item_9
30065,0,item_9
30066,0,item_9
30067,0,item_9
30068,0,item_9
30069,0,item_9
30070,0,item_9
30071,0,item_9
30072,0,item_9
30073,0,item_9
30074,0,item_4
30075,0,item_9
30076,0,item_9
30077,0,item_13
30078,0,item_9
30079,0,item_13
30080,0,item_6
30081,0,item_9
30082,0,item_9
30083,0,item_3
30084,0,item_13
30085,0,item_2
30086,0,item_6
30087,0,item_2
30088,0,item_1
30089,0,item_9
30090,0,item_9
30091,0,item_9
30092,0,item_2
30093,0,item_9
30094,0,item_6
30095,0,item_1
30096,0,item_5
30096,0,item_9
30097,0,item_9
30098,0,item_7
30099,0,item_9
30100,0,item_9
30101,0,item_9
30102,0,item_3
30103,0,item_2
30104,0,item_9
30105,0,item_15
30106,0,item_9
30107,0,item_2
30108,0,item_9
30109,0,item_9
30110,0,item_2
30111,0,item_1
30111,0,item_9
30111,0,item_11
30111,0,item_15
30112,0,item_9
30113,0,item_9
30114,0,item_15
30115,0,item_9
30116,0,item_9
30117,0,item_9
30118,0,item_9
30119,0,item_9
30120,0,item_9
30121,0,item_9
30122,0,item_9
30123,0,item_9
30124,0,item_9
30125,0,item_9
30126,0,item_3
30127,0,item_2
30128,0,item_9
30129,0,item_2
30130,0,item_9
30131,0,item_15
30132,0,item_9
30133,0,item_9
30134,0,item_9
30135,0,item_9
30136,0,item_9
30137,0,item_9
30138,0,item_9
30139,0,item_15
30140,0,item_9
30141,0,item_9
30142,0,item_9
30143,0,item_9
30144,0,item_15
30144,0,item_2
30145,0,item_2
30146,0,item_9
30147,0,item_6
30148,0,item_11
30149,0,item_5
30150,0,item_6
30151,0,item_9
30152,0,item_1
30153,0,item_1
30153,0,item_11
30154,0,item_9
30155,0,item_4
30156,0,item_2
30157,0,item_9
30158,0,item_6
30159,0,item_9
30160,0,item_11
30161,0,item_9
30162,0,item_15
30163,0,item_9
30164,0,item_9
30165,0,item_6
30166,0,item_2
30167,0,item_11
30168,0,item_4
30169,0,item_9
30170,0,item_14
30171,0,item_5
30172,0,item_9
30173,0,item_9
30174,0,item_5
30175,0,item_15
30176,0,item_1
30176,0,item_15
30177,0,item_13
30178,0,item_13
30179,0,item_9
30180,0,item_1
30181,0,item_14
30182,0,item_11
30183,0,item_9
30184,0,item_1
30185,0,item_11
30186,0,item_1
30187,0,item_15
30188,0,item_9
30189,0,item_9
30190,0,item_9
30191,0,item_2
30192,0,item_9
30193,0,item_15
30194,0,item_9
30194,0,item_11
30194,0,item_14
30194,0,item_15
30195,0,item_9
30196,0,item_9
30197,0,item_9
30198,0,item_9
30199,0,item_2
30200,0,item_9
30201,0,item_9
30202,0,item_6
30203,0,item_5
30203,0,item_7
30204,0,item_1
30204,0,item_13
30205,0,item_9
30206,0,item_2
30207,0,item_9
30208,0,item_9
30209,0,item_9
30210,0,item_13
30211,0,item_13
30212,0,item_2
30213,0,item_2
30214,0,item_9
30215,0,item_9
30216,0,item_2
30217,0,item_9
30218,0,item_9
30219,0,item_9
30220,0,item_4
30220,0,item_5
30220,0,item_9
30221,0,item_4
30222,0,item_15
30222,0,item_2
30223,0,item_11
30223,0,item_13
30224,0,item_9
30225,0,item_9
30225,0,item_15
30226,0,item_9
30227,0,item_6
30228,0,item_9
30229,0,item_9
30230,0,item_9
30231,0,item_14
30232,0,item_9
30233,0,item_11
30234,0,item_9
30235,0,item_2
30236,0,item_9
30237,0,item_9
30238,0,item_9
30239,0,item_9
30240,0,item_9
30241,0,item_4
30241,0,item_5
30242,0,item_6
30243,0,item_9
30244,0,item_5
30244,0,item_9
30245,0,item_9
30246,0,item_2
30247,0,item_9
30248,0,item_6
30249,0,item_9
30250,0,item_9
30251,0,item_2
30252,0,item_9
30253,0,item_9
30254,0,item_15
30255,0,item_11
30256,0,item_4
30257,0,item_2
30258,0,item_9
30259,0,item_9
30260,0,item_9
30261,0,item_9
30262,0,item_9
30263,0,item_9
30264,0,item_15
30265,0,item_9
30266,0,item_4
30266,0,item_9
30267,0,item_4
30267,0,item_9
30268,0,item_6
30269,0,item_9
30270,0,item_9
30271,0,item_9
30272,0,item_4
30273,0,item_9
30274,0,item_5
30275,0,item_9
30276,0,item_15
30276,0,item_2
30277,0,item_9
30278,0,item_1
30279,0,item_6
30279,0,item_8
30280,0,item_6
30281,0,item_15
30282,0,item_9
30283,0,item_2
30284,0,item_13
30285,0,item_16
30286,0,item_2
30287,0,item_9
30288,0,item_3
30289,0,item_15
30290,0,item_15
30291,0,item_9
30292,0,item_9
30293,0,item_3
30294,0,item_11
30295,0,item_11
30296,0,item_9
30297,0,item_4
30297,0,item_9
30298,0,item_11
30299,0,item_2
30300,0,item_2
30301,0,item_2
30302,0,item_2
30303,0,item_2
30304,0,item_2
30305,0,item_2
30306,0,item_2
30307,0,item_2
30308,0,item_2
30309,0,item_2
30310,0,item_2
30311,0,item_2
30312,0,item_1
30313,0,item_9
30314,0,item_9
30315,0,item_9
30316,0,item_9
30317,0,item_9
30318,0,item_5
30319,0,item_11
30320,0,item_2
30321,0,item_9
30322,0,item_4
30323,0,item_9
30324,0,item_9
30325,0,item_4
30326,0,item_11
30327,0,item_9
30328,0,item_2
30329,0,item_2
30330,0,item_16
30331,0,item_9
30332,0,item_9
30333,0,item_2
30334,0,item_9
30335,0,item_2
30336,0,item_4
30337,0,item_9
30338,0,item_13
30339,0,item_9
30340,0,item_1
30341,0,item_2
30342,0,item_6
30343,0,item_3
30344,0,item_15
30345,0,item_4
30345,0,item_5
30346,0,item_15
30347,0,item_9
30348,0,item_9
30349,0,item_9
30350,0,item_5
30351,0,item_9
30352,0,item_14
30353,0,item_2
30354,0,item_9
30355,0,item_6
30356,0,item_6
30357,0,item_15
30358,0,item_9
30359,0,item_3
30359,0,item_9
30359,0,item_15
30360,0,item_4
30360,0,item_7
30361,0,item_9
30362,0,item_14
30363,0,item_13
30364,0,item_9
30365,0,item_9
30366,0,item_13
30366,0,item_15
30367,0,item_8
30368,0,item_14
30369,0,item_2
30370,0,item_2
30371,0,item_9
30372,0,item_4
30373,0,item_9
30374,0,item_9
30375,0,item_9
30376,0,item_9
30377,0,item_15
30378,0,item_4
30379,0,item_9
30380,0,item_5
30380,0,item_9
30381,0,item_9
30382,0,item_9
30383,0,item_9
30384,0,item_2
30385,0,item_2
30386,0,item_9
30387,0,item_9
30388,0,item_9
30388,0,item_15
30389,0,item_9
30390,0,item_14
30390,0,item_2
30391,0,item_9
30392,0,item_4
30392,0,item_14
30393,0,item_9
30394,0,item_9
30395,0,item_5
30396,0,item_9
30397,0,item_9
30398,0,item_9
30399,0,item_9
30400,0,item_13
30401,0,item_9
30402,0,item_10
30402,0,item_11
30402,0,item_12
30402,0,item_14
30402,0,item_15
30403,0,item_11
30403,0,item_14
30404,0,item_4
30405,0,item_9
30406,0,item_6
30407,0,item_9
30408,0,item_15
30409,0,item_6
30410,0,item_9
30411,0,item_9
30412,0,item_9
30412,0,item_11
30413,0,item_9
30414,0,item_15
30415,0,item_14
30416,0,item_9
30417,0,item_9
30418,0,item_4
30418,0,item_9
30419,0,item_9
30420,0,item_2
30421,0,item_2
30422,0,item_11
30423,0,item_7
30423,0,item_9
30424,0,item_2
30425,0,item_11
30426,0,item_6
30427,0,item_15
30428,0,item_2
30429,0,item_9
30430,0,item_9
30431,0,item_5
30432,0,item_4
30433,0,item_2
30434,0,item_9
30435,0,item_9
30436,0,item_9
30436,0,item_15
30437,0,item_2
30438,0,item_9
30439,0,item_9
30440,0,item_1
30441,0,item_15
30442,0,item_14
30443,0,item_9
30444,0,item_5
30444,0,item_9
30445,0,item_9
30446,0,item_2
30447,0,item_15
30448,0,item_14
30449,0,item_6
30450,0,item_9
30451,0,item_9
30452,0,item_9
30453,0,item_2
30454,0,item_2
30455,0,item_6
30456,0,item_9
30457,0,item_3
30458,0,item_13
30459,0,item_6
30459,0,item_2
30460,0,item_9
30461,0,item_9
30462,0,item_14
30463,0,item_13
30464,0,item_9
30465,0,item_2
30466,0,item_6
30467,0,item_9
30468,0,item_13
30469,0,item_9
30470,0,item_9
30471,0,item_9
30472,0,item_15
30473,0,item_9
30474,0,item_9
30475,0,item_9
30476,0,item_9
30477,0,item_9
30478,0,item_9
30479,0,item_2
30480,0,item_15
30481,0,item_2
30482,0,item_2
30483,0,item_2
30484,0,item_2
30485,0,item_2
30486,0,item_5
30487,0,item_6
30488,0,item_9
30489,0,item_9
30490,0,item_9
30491,0,item_2
30492,0,item_1
30492,0,item_11
30492,0,item_14
30492,0,item_15
30493,0,item_6
30494,0,item_6
30495,0,item_9
30496,0,item_9
30497,0,item_9
30498,0,item_9
30499,0,item_4
30500,0,item_4
30501,0,item_3
30502,0,item_4
30502,0,item_15
30503,0,item_3
30504,0,item_13
30505,0,item_4
30506,0,item_9
30507,0,item_11
30508,0,item_13
